,predicciones,valor real,diferencia
14990,120771.2927756654,126900.0,6129.0
17316,234032.74336283185,227900.0,6133.0
14000,192234.38045375218,186100.0,6134.0
9636,123836.43263757115,117700.0,6136.0
4885,123836.43263757115,117700.0,6136.0
17476,396434.9593495935,402600.0,6165.0
6563,234032.74336283185,240200.0,6167.0
2177,87268.87871853547,81100.0,6169.0
2285,87268.87871853547,81100.0,6169.0
18845,87268.87871853547,81100.0,6169.0
1771,120771.2927756654,114600.0,6171.0
9786,120771.2927756654,114600.0,6171.0
9513,120771.2927756654,114600.0,6171.0
1916,157223.86634844868,163400.0,6176.0
14526,157223.86634844868,163400.0,6176.0
10242,263916.58031088085,270100.0,6183.0
11591,263916.58031088085,270100.0,6183.0
5857,223185.19855595668,217000.0,6185.0
13723,75707.67441860466,81900.0,6192.0
739,182104.96277915634,188300.0,6195.0
610,182104.96277915634,188300.0,6195.0
9262,57995.38153846154,51800.0,6195.0
1217,87001.1655011655,93200.0,6199.0
1427,182104.96277915634,175900.0,6205.0
14432,223185.19855595668,229400.0,6215.0
1478,157223.86634844868,151000.0,6224.0
18871,120771.2927756654,127000.0,6229.0
1286,120771.2927756654,127000.0,6229.0
4190,214670.07299270073,220900.0,6230.0
16795,269966.89419795224,276200.0,6233.0
6087,192234.38045375218,186000.0,6234.0
13381,150663.57142857142,156900.0,6236.0
1361,150663.57142857142,156900.0,6236.0
13102,150663.57142857142,144400.0,6264.0
3919,234032.74336283185,240300.0,6267.0
3988,234032.74336283185,240300.0,6267.0
10970,234032.74336283185,240300.0,6267.0
9993,157223.86634844868,163500.0,6276.0
12308,157223.86634844868,163500.0,6276.0
15441,223185.19855595668,216900.0,6285.0
10990,223185.19855595668,216900.0,6285.0
12796,57995.38153846154,51700.0,6295.0
16277,57995.38153846154,51700.0,6295.0
3215,57995.38153846154,51700.0,6295.0
1004,182104.96277915634,188400.0,6295.0
7503,87001.1655011655,93300.0,6299.0
6023,87001.1655011655,93300.0,6299.0
7762,182104.96277915634,175800.0,6305.0
12200,157223.86634844868,150900.0,6324.0
15405,157223.86634844868,150900.0,6324.0
12028,120771.2927756654,127100.0,6329.0
12753,120771.2927756654,127100.0,6329.0
3961,214670.07299270073,221000.0,6330.0
14141,118368.52589641434,124700.0,6331.0
2995,87268.87871853547,93600.0,6331.0
999,234032.74336283185,227700.0,6333.0
19090,192234.38045375218,185900.0,6334.0
1550,337161.7924528302,343500.0,6338.0
17427,123836.43263757115,130200.0,6364.0
12927,150663.57142857142,144300.0,6364.0
8280,192234.38045375218,198600.0,6366.0
18491,192234.38045375218,198600.0,6366.0
6782,269966.89419795224,263600.0,6367.0
5610,180874.59207459207,174500.0,6375.0
17751,157223.86634844868,163600.0,6376.0
13237,339011.53846153844,345400.0,6388.0
19977,75707.67441860466,82100.0,6392.0
2591,75707.67441860466,82100.0,6392.0
9261,57995.38153846154,51600.0,6395.0
19759,57995.38153846154,51600.0,6395.0
1576,182104.96277915634,188500.0,6395.0
19566,87001.1655011655,93400.0,6399.0
14265,87001.1655011655,93400.0,6399.0
9724,182104.96277915634,175700.0,6405.0
15970,188305.10204081633,181900.0,6405.0
12776,57995.38153846154,64400.0,6405.0
2242,75707.67441860466,69300.0,6408.0
8966,322988.0281690141,329400.0,6412.0
17287,322988.0281690141,329400.0,6412.0
15913,223185.19855595668,229600.0,6415.0
8101,157223.86634844868,150800.0,6424.0
9142,157223.86634844868,150800.0,6424.0
15318,157223.86634844868,150800.0,6424.0
13633,87268.87871853547,93700.0,6431.0
5669,269966.89419795224,276400.0,6433.0
19124,234032.74336283185,227600.0,6433.0
17727,234032.74336283185,227600.0,6433.0
11157,192234.38045375218,185800.0,6434.0
16321,228260.52631578947,234700.0,6439.0
14705,228260.52631578947,234700.0,6439.0
11446,337161.7924528302,330700.0,6462.0
1072,123836.43263757115,130300.0,6464.0
19531,123836.43263757115,130300.0,6464.0
17630,234032.74336283185,240500.0,6467.0
19224,234032.74336283185,240500.0,6467.0
19465,120771.2927756654,114300.0,6471.0
8687,277318.1818181818,283800.0,6482.0
18245,327816.92307692306,334300.0,6483.0
11474,223185.19855595668,216700.0,6485.0
1129,87001.1655011655,93500.0,6499.0
8353,182104.96277915634,175600.0,6505.0
15421,182104.96277915634,175600.0,6505.0
2265,75707.67441860466,69200.0,6508.0
17200,444921.53846153844,438400.0,6522.0
20571,120771.2927756654,127300.0,6529.0
10747,87268.87871853547,93800.0,6531.0
9627,87268.87871853547,93800.0,6531.0
18744,87268.87871853547,93800.0,6531.0
1154,87268.87871853547,93800.0,6531.0
9443,87268.87871853547,93800.0,6531.0
9743,234032.74336283185,227500.0,6533.0
15008,192234.38045375218,185700.0,6534.0
11916,123836.43263757115,117300.0,6536.0
3992,415538.04347826086,409000.0,6538.0
13057,103951.85185185185,110500.0,6548.0
3202,103951.85185185185,97400.0,6552.0
1337,150663.57142857142,144100.0,6564.0
6279,150663.57142857142,144100.0,6564.0
12729,150663.57142857142,144100.0,6564.0
7059,150663.57142857142,144100.0,6564.0
12761,123836.43263757115,130400.0,6564.0
13951,150663.57142857142,144100.0,6564.0
6903,192234.38045375218,198800.0,6566.0
7923,192234.38045375218,198800.0,6566.0
12010,192234.38045375218,198800.0,6566.0
9536,87268.87871853547,80700.0,6569.0
1043,120771.2927756654,114200.0,6571.0
19964,120771.2927756654,114200.0,6571.0
3312,120771.2927756654,114200.0,6571.0
4414,180874.59207459207,174300.0,6575.0
15466,157223.86634844868,163800.0,6576.0
10329,263916.58031088085,270500.0,6583.0
19733,75707.67441860466,82300.0,6592.0
2820,57995.38153846154,51400.0,6595.0
5168,87001.1655011655,93600.0,6599.0
18752,87001.1655011655,80400.0,6601.0
20024,57995.38153846154,64600.0,6605.0
9662,75707.67441860466,69100.0,6608.0
19898,75707.67441860466,69100.0,6608.0
3598,263916.58031088085,257300.0,6617.0
962,263916.58031088085,257300.0,6617.0
15889,180874.59207459207,187500.0,6625.0
5552,180874.59207459207,187500.0,6625.0
4390,180874.59207459207,187500.0,6625.0
614,180874.59207459207,187500.0,6625.0
4566,180874.59207459207,187500.0,6625.0
18515,180874.59207459207,187500.0,6625.0
6888,180874.59207459207,187500.0,6625.0
5789,180874.59207459207,187500.0,6625.0
5011,180874.59207459207,187500.0,6625.0
4669,180874.59207459207,187500.0,6625.0
16439,120771.2927756654,127400.0,6629.0
14818,118368.52589641434,125000.0,6631.0
4809,118368.52589641434,125000.0,6631.0
14760,118368.52589641434,125000.0,6631.0
14131,118368.52589641434,125000.0,6631.0
2528,118368.52589641434,125000.0,6631.0
4519,118368.52589641434,125000.0,6631.0
19503,118368.52589641434,125000.0,6631.0
16823,234032.74336283185,227400.0,6633.0
17092,269966.89419795224,276600.0,6633.0
6417,192234.38045375218,185600.0,6634.0
17126,192234.38045375218,185600.0,6634.0
3036,150663.57142857142,157300.0,6636.0
19915,103951.85185185185,97300.0,6652.0
12837,103951.85185185185,97300.0,6652.0
12937,228260.52631578947,221600.0,6661.0
13207,123836.43263757115,130500.0,6664.0
18945,150663.57142857142,144000.0,6664.0
11847,123836.43263757115,130500.0,6664.0
5979,234032.74336283185,240700.0,6667.0
8192,234032.74336283185,240700.0,6667.0
20030,87268.87871853547,80600.0,6669.0
3759,180874.59207459207,174200.0,6675.0
6355,157223.86634844868,163900.0,6676.0
16717,157223.86634844868,163900.0,6676.0
6330,277318.1818181818,284000.0,6682.0
330,75707.67441860466,82400.0,6692.0
12459,75707.67441860466,82400.0,6692.0
2090,57995.38153846154,51300.0,6695.0
2146,57995.38153846154,64700.0,6705.0
2267,57995.38153846154,64700.0,6705.0
13888,57995.38153846154,64700.0,6705.0
2558,75707.67441860466,69000.0,6708.0
16705,322988.0281690141,329700.0,6712.0
5865,223185.19855595668,229900.0,6715.0
18450,263916.58031088085,257200.0,6717.0
723,157223.86634844868,150500.0,6724.0
14169,157223.86634844868,150500.0,6724.0
14154,192234.38045375218,185500.0,6734.0
10042,123836.43263757115,117100.0,6736.0
15344,123836.43263757115,117100.0,6736.0
9585,123836.43263757115,130600.0,6764.0
14056,123836.43263757115,130600.0,6764.0
6889,192234.38045375218,199000.0,6766.0
17350,157223.86634844868,164000.0,6776.0
14953,263916.58031088085,270700.0,6783.0
3079,75707.67441860466,82500.0,6792.0
3325,87001.1655011655,93800.0,6799.0
12854,87001.1655011655,93800.0,6799.0
51,87001.1655011655,93800.0,6799.0
2718,87001.1655011655,93800.0,6799.0
7679,182104.96277915634,175300.0,6805.0
13825,57995.38153846154,64800.0,6805.0
14662,182104.96277915634,175300.0,6805.0
12415,75707.67441860466,68900.0,6808.0
3143,75707.67441860466,68900.0,6808.0
11035,277318.1818181818,270500.0,6818.0
3935,277318.1818181818,270500.0,6818.0
4515,120771.2927756654,127600.0,6829.0
13468,120771.2927756654,127600.0,6829.0
16375,87268.87871853547,94100.0,6831.0
8461,192234.38045375218,185400.0,6834.0
20300,192234.38045375218,185400.0,6834.0
19212,192234.38045375218,185400.0,6834.0
9093,192234.38045375218,185400.0,6834.0
4188,192234.38045375218,185400.0,6834.0
19326,123836.43263757115,117000.0,6836.0
15385,123836.43263757115,117000.0,6836.0
18761,123836.43263757115,130700.0,6864.0
8128,192234.38045375218,199100.0,6866.0
19302,234032.74336283185,240900.0,6867.0
2170,87268.87871853547,80400.0,6869.0
19828,87268.87871853547,80400.0,6869.0
9548,120771.2927756654,113900.0,6871.0
3011,120771.2927756654,113900.0,6871.0
10276,120771.2927756654,113900.0,6871.0
10243,263916.58031088085,270800.0,6883.0
16469,75707.67441860466,68800.0,6908.0
8175,263916.58031088085,257000.0,6917.0
13440,120771.2927756654,127700.0,6929.0
14936,214670.07299270073,221600.0,6930.0
9249,87268.87871853547,94200.0,6931.0
17947,269966.89419795224,276900.0,6933.0
15501,234032.74336283185,227100.0,6933.0
19159,234032.74336283185,227100.0,6933.0
9729,192234.38045375218,185300.0,6934.0
14138,123836.43263757115,116900.0,6936.0
18004,337161.7924528302,344100.0,6938.0
16544,123836.43263757115,130800.0,6964.0
2167,87268.87871853547,80300.0,6969.0
7376,118368.52589641434,111400.0,6969.0
2431,120771.2927756654,113800.0,6971.0
6529,180874.59207459207,173900.0,6975.0
2881,57995.38153846154,51000.0,6995.0
20051,57995.38153846154,51000.0,6995.0
8324,87001.1655011655,94000.0,6999.0
3155,87001.1655011655,80000.0,7001.0
13903,57995.38153846154,65000.0,7005.0
16273,57995.38153846154,65000.0,7005.0
366,322988.0281690141,330000.0,7012.0
3401,223185.19855595668,230200.0,7015.0
16614,327816.92307692306,320800.0,7017.0
14808,327816.92307692306,320800.0,7017.0
13358,157223.86634844868,150200.0,7024.0
13389,120771.2927756654,127800.0,7029.0
10864,192234.38045375218,185200.0,7034.0
17552,192234.38045375218,185200.0,7034.0
8110,192234.38045375218,185200.0,7034.0
18973,150663.57142857142,157700.0,7036.0
15227,337161.7924528302,344200.0,7038.0
3032,103951.85185185185,96900.0,7052.0
16406,123836.43263757115,130900.0,7064.0
10112,234032.74336283185,241100.0,7067.0
17926,269966.89419795224,262900.0,7067.0
2168,87268.87871853547,80200.0,7069.0
14149,118368.52589641434,111300.0,7069.0
20509,87268.87871853547,80200.0,7069.0
20006,120771.2927756654,113700.0,7071.0
6543,180874.59207459207,173800.0,7075.0
19267,157223.86634844868,164300.0,7076.0
18702,75707.67441860466,82800.0,7092.0
20035,57995.38153846154,50900.0,7095.0
13824,87001.1655011655,94100.0,7099.0
9740,182104.96277915634,175000.0,7105.0
7874,182104.96277915634,175000.0,7105.0
778,182104.96277915634,175000.0,7105.0
15358,120771.2927756654,127900.0,7129.0
16305,87268.87871853547,94400.0,7131.0
7939,234032.74336283185,226900.0,7133.0
15554,123836.43263757115,116700.0,7136.0
13853,123836.43263757115,116700.0,7136.0
8479,150663.57142857142,157800.0,7136.0
13780,123836.43263757115,116700.0,7136.0
8754,337161.7924528302,330000.0,7162.0
12134,150663.57142857142,143500.0,7164.0
18583,234032.74336283185,241200.0,7167.0
8329,118368.52589641434,111200.0,7169.0
10548,214670.07299270073,207500.0,7170.0
13328,120771.2927756654,113600.0,7171.0
16272,120771.2927756654,113600.0,7171.0
12381,120771.2927756654,113600.0,7171.0
444,180874.59207459207,173700.0,7175.0
9922,157223.86634844868,164400.0,7176.0
15904,327816.92307692306,335000.0,7183.0
13573,75707.67441860466,82900.0,7192.0
2885,57995.38153846154,50800.0,7195.0
19776,87001.1655011655,79800.0,7201.0
3580,223185.19855595668,230400.0,7215.0
4082,327816.92307692306,320600.0,7217.0
19507,157223.86634844868,150000.0,7224.0
9853,157223.86634844868,150000.0,7224.0
7051,157223.86634844868,150000.0,7224.0
771,157223.86634844868,150000.0,7224.0
12909,157223.86634844868,150000.0,7224.0
4478,157223.86634844868,150000.0,7224.0
12384,120771.2927756654,128000.0,7229.0
12235,87268.87871853547,94500.0,7231.0
2844,87268.87871853547,94500.0,7231.0
7704,269966.89419795224,277200.0,7233.0
15038,234032.74336283185,226800.0,7233.0
17342,150663.57142857142,157900.0,7236.0
5697,337161.7924528302,344400.0,7238.0
12023,150663.57142857142,143400.0,7264.0
14920,150663.57142857142,143400.0,7264.0
7473,123836.43263757115,131100.0,7264.0
13012,150663.57142857142,143400.0,7264.0
6921,396434.9593495935,403700.0,7265.0
13081,120771.2927756654,113500.0,7271.0
2676,120771.2927756654,113500.0,7271.0
11941,120771.2927756654,113500.0,7271.0
9995,157223.86634844868,164500.0,7276.0
17904,263916.58031088085,271200.0,7283.0
13756,87001.1655011655,94300.0,7299.0
7082,182104.96277915634,174800.0,7305.0
18248,322988.0281690141,330300.0,7312.0
19610,120771.2927756654,128100.0,7329.0
1326,87268.87871853547,94600.0,7331.0
4457,192234.38045375218,184900.0,7334.0
17353,150663.57142857142,158000.0,7336.0
2336,103951.85185185185,111300.0,7348.0
14982,150663.57142857142,143300.0,7364.0
8425,192234.38045375218,199600.0,7366.0
6231,214670.07299270073,207300.0,7370.0
12153,120771.2927756654,113400.0,7371.0
16495,120771.2927756654,113400.0,7371.0
13411,120771.2927756654,113400.0,7371.0
7691,444921.53846153844,452300.0,7378.0
17955,322988.0281690141,315600.0,7388.0
2293,75707.67441860466,83100.0,7392.0
18749,75707.67441860466,83100.0,7392.0
2832,57995.38153846154,50600.0,7395.0
11324,182104.96277915634,189500.0,7395.0
2094,57995.38153846154,50600.0,7395.0
12831,87001.1655011655,94400.0,7399.0
12643,57995.38153846154,65400.0,7405.0
12292,75707.67441860466,68300.0,7408.0
751,223185.19855595668,230600.0,7415.0
13194,120771.2927756654,128200.0,7429.0
10806,214670.07299270073,222100.0,7430.0
17781,192234.38045375218,184800.0,7434.0
10383,192234.38045375218,184800.0,7434.0
19440,150663.57142857142,158100.0,7436.0
11186,228260.52631578947,220800.0,7461.0
7265,150663.57142857142,143200.0,7464.0
14676,123836.43263757115,131300.0,7464.0
15051,150663.57142857142,143200.0,7464.0
7101,192234.38045375218,199700.0,7466.0
15560,269966.89419795224,262500.0,7467.0
13991,87268.87871853547,79800.0,7469.0
19735,87268.87871853547,79800.0,7469.0
1460,214670.07299270073,207200.0,7470.0
9467,120771.2927756654,113300.0,7471.0
10903,180874.59207459207,173400.0,7475.0
1871,180874.59207459207,173400.0,7475.0
824,157223.86634844868,164700.0,7476.0
1702,157223.86634844868,164700.0,7476.0
7053,157223.86634844868,164700.0,7476.0
11496,263916.58031088085,271400.0,7483.0
17409,75707.67441860466,83200.0,7492.0
6179,182104.96277915634,189600.0,7495.0
19549,87001.1655011655,79500.0,7501.0
10063,87001.1655011655,79500.0,7501.0
7803,182104.96277915634,174600.0,7505.0
12328,75707.67441860466,68200.0,7508.0
13643,75707.67441860466,68200.0,7508.0
1792,277318.1818181818,269800.0,7518.0
18760,120771.2927756654,128300.0,7529.0
3016,120771.2927756654,128300.0,7529.0
18874,87268.87871853547,94800.0,7531.0
18558,234032.74336283185,226500.0,7533.0
13297,150663.57142857142,158200.0,7536.0
17354,150663.57142857142,158200.0,7536.0
7892,337161.7924528302,344700.0,7538.0
18163,337161.7924528302,344700.0,7538.0
16394,228260.52631578947,220700.0,7561.0
15181,228260.52631578947,220700.0,7561.0
8107,150663.57142857142,143100.0,7564.0
18930,150663.57142857142,143100.0,7564.0
16342,150663.57142857142,143100.0,7564.0
2316,150663.57142857142,143100.0,7564.0
15532,192234.38045375218,199800.0,7566.0
2172,87268.87871853547,79700.0,7569.0
2329,87268.87871853547,79700.0,7569.0
2264,87268.87871853547,79700.0,7569.0
19065,180874.59207459207,173300.0,7575.0
7980,157223.86634844868,164800.0,7576.0
5447,327816.92307692306,335400.0,7583.0
6069,263916.58031088085,271500.0,7583.0
17738,263916.58031088085,271500.0,7583.0
674,75707.67441860466,83300.0,7592.0
3062,75707.67441860466,83300.0,7592.0
5180,87001.1655011655,94600.0,7599.0
20099,87001.1655011655,79400.0,7601.0
6447,418896.4705882353,426500.0,7604.0
13858,182104.96277915634,174500.0,7605.0
7681,182104.96277915634,174500.0,7605.0
2165,75707.67441860466,68100.0,7608.0
5773,223185.19855595668,230800.0,7615.0
17314,223185.19855595668,230800.0,7615.0
17336,277318.1818181818,269700.0,7618.0
880,277318.1818181818,269700.0,7618.0
834,157223.86634844868,149600.0,7624.0
19463,157223.86634844868,149600.0,7624.0
5012,180874.59207459207,188500.0,7625.0
6881,180874.59207459207,188500.0,7625.0
13197,120771.2927756654,128400.0,7629.0
12834,87268.87871853547,94900.0,7631.0
11638,234032.74336283185,226400.0,7633.0
10252,192234.38045375218,184600.0,7634.0
11211,192234.38045375218,184600.0,7634.0
19003,150663.57142857142,158300.0,7636.0
1505,337161.7924528302,344800.0,7638.0
2713,103951.85185185185,96300.0,7652.0
9273,415538.04347826086,423200.0,7662.0
12984,150663.57142857142,143000.0,7664.0
10901,123836.43263757115,131500.0,7664.0
14414,234032.74336283185,241700.0,7667.0
19354,234032.74336283185,241700.0,7667.0
16833,234032.74336283185,241700.0,7667.0
15598,118368.52589641434,110700.0,7669.0
11679,214670.07299270073,207000.0,7670.0
4436,180874.59207459207,173200.0,7675.0
10048,157223.86634844868,164900.0,7676.0
17707,157223.86634844868,164900.0,7676.0
325,75707.67441860466,83400.0,7692.0
1178,57995.38153846154,50300.0,7695.0
12083,182104.96277915634,189800.0,7695.0
12939,182104.96277915634,189800.0,7695.0
12079,182104.96277915634,189800.0,7695.0
5763,182104.96277915634,189800.0,7695.0
1230,87001.1655011655,94700.0,7699.0
1966,87001.1655011655,94700.0,7699.0
9526,87001.1655011655,94700.0,7699.0
10120,182104.96277915634,174400.0,7705.0
2320,75707.67441860466,68000.0,7708.0
19558,75707.67441860466,68000.0,7708.0
13655,157223.86634844868,149500.0,7724.0
19044,120771.2927756654,128500.0,7729.0
15512,214670.07299270073,222400.0,7730.0
20433,214670.07299270073,222400.0,7730.0
19304,214670.07299270073,222400.0,7730.0
19882,87268.87871853547,95000.0,7731.0
3276,87268.87871853547,95000.0,7731.0
8029,234032.74336283185,226300.0,7733.0
16774,269966.89419795224,277700.0,7733.0
10816,234032.74336283185,226300.0,7733.0
1210,123836.43263757115,116100.0,7736.0
14068,123836.43263757115,116100.0,7736.0
5070,103951.85185185185,111700.0,7748.0
13135,103951.85185185185,96200.0,7752.0
2976,150663.57142857142,142900.0,7764.0
13011,150663.57142857142,142900.0,7764.0
11049,192234.38045375218,200000.0,7766.0
16484,192234.38045375218,200000.0,7766.0
6646,192234.38045375218,200000.0,7766.0
4312,192234.38045375218,200000.0,7766.0
9428,192234.38045375218,200000.0,7766.0
1573,192234.38045375218,200000.0,7766.0
591,234032.74336283185,241800.0,7767.0
10555,234032.74336283185,241800.0,7767.0
14890,120771.2927756654,113000.0,7771.0
16478,120771.2927756654,113000.0,7771.0
6515,180874.59207459207,173100.0,7775.0
14622,157223.86634844868,165000.0,7776.0
7036,157223.86634844868,165000.0,7776.0
9144,157223.86634844868,165000.0,7776.0
629,157223.86634844868,165000.0,7776.0
11068,263916.58031088085,271700.0,7783.0
8200,223185.19855595668,215400.0,7785.0
1358,75707.67441860466,83500.0,7792.0
3138,75707.67441860466,83500.0,7792.0
15590,182104.96277915634,189900.0,7795.0
19948,57995.38153846154,50200.0,7795.0
6077,182104.96277915634,189900.0,7795.0
4690,418896.4705882353,411100.0,7796.0
7396,87001.1655011655,94800.0,7799.0
19583,87001.1655011655,79200.0,7801.0
19792,87001.1655011655,79200.0,7801.0
9214,87001.1655011655,79200.0,7801.0
19791,87001.1655011655,79200.0,7801.0
2698,57995.38153846154,65800.0,7805.0
3341,75707.67441860466,67900.0,7808.0
10629,339011.53846153844,331200.0,7812.0
10432,223185.19855595668,231000.0,7815.0
6786,223185.19855595668,231000.0,7815.0
5948,277318.1818181818,269500.0,7818.0
7465,157223.86634844868,149400.0,7824.0
17370,120771.2927756654,128600.0,7829.0
17773,120771.2927756654,128600.0,7829.0
13783,118368.52589641434,126200.0,7831.0
11552,192234.38045375218,184400.0,7834.0
1000,192234.38045375218,184400.0,7834.0
10499,192234.38045375218,184400.0,7834.0
1209,123836.43263757115,116000.0,7836.0
15110,150663.57142857142,158500.0,7836.0
6094,150663.57142857142,158500.0,7836.0
13037,123836.43263757115,116000.0,7836.0
9284,337161.7924528302,345000.0,7838.0
9241,103951.85185185185,111800.0,7848.0
7182,123836.43263757115,131700.0,7864.0
15974,234032.74336283185,241900.0,7867.0
703,234032.74336283185,241900.0,7867.0
18604,214670.07299270073,206800.0,7870.0
12951,120771.2927756654,112900.0,7871.0
6540,157223.86634844868,165100.0,7876.0
1754,157223.86634844868,165100.0,7876.0
7673,157223.86634844868,165100.0,7876.0
14226,157223.86634844868,165100.0,7876.0
3615,157223.86634844868,165100.0,7876.0
9173,277318.1818181818,285200.0,7882.0
18036,263916.58031088085,271800.0,7883.0
9274,223185.19855595668,215300.0,7885.0
8781,322988.0281690141,315100.0,7888.0
3471,182104.96277915634,190000.0,7895.0
5189,87001.1655011655,94900.0,7899.0
16271,57995.38153846154,65900.0,7905.0
10460,263916.58031088085,256000.0,7917.0
18394,277318.1818181818,269400.0,7918.0
13729,157223.86634844868,149300.0,7924.0
20258,157223.86634844868,149300.0,7924.0
2640,87268.87871853547,95200.0,7931.0
8778,269966.89419795224,277900.0,7933.0
10017,234032.74336283185,226100.0,7933.0
2683,103951.85185185185,96000.0,7952.0
16340,150663.57142857142,142700.0,7964.0
1841,269966.89419795224,262000.0,7967.0
8519,234032.74336283185,242000.0,7967.0
16192,118368.52589641434,110400.0,7969.0
1384,214670.07299270073,206700.0,7970.0
1333,157223.86634844868,165200.0,7976.0
16488,157223.86634844868,165200.0,7976.0
6750,277318.1818181818,285300.0,7982.0
11367,263916.58031088085,271900.0,7983.0
2035,57995.38153846154,50000.0,7995.0
19089,182104.96277915634,190100.0,7995.0
2599,57995.38153846154,50000.0,7995.0
14127,87001.1655011655,95000.0,7999.0
827,182104.96277915634,174100.0,8005.0
14786,182104.96277915634,174100.0,8005.0
12330,57995.38153846154,66000.0,8005.0
20029,75707.67441860466,67700.0,8008.0
5405,322988.0281690141,331000.0,8012.0
9325,322988.0281690141,331000.0,8012.0
13244,263916.58031088085,255900.0,8017.0
9832,327816.92307692306,319800.0,8017.0
16450,120771.2927756654,128800.0,8029.0
9597,87268.87871853547,95300.0,8031.0
8166,234032.74336283185,226000.0,8033.0
6872,192234.38045375218,184200.0,8034.0
13035,285250.0,293300.0,8050.0
13136,103951.85185185185,95900.0,8052.0
11927,150663.57142857142,142600.0,8064.0
12961,123836.43263757115,131900.0,8064.0
4499,123836.43263757115,131900.0,8064.0
15229,396434.9593495935,404500.0,8065.0
17675,180874.59207459207,172800.0,8075.0
10877,157223.86634844868,165300.0,8076.0
7646,157223.86634844868,165300.0,8076.0
13859,157223.86634844868,165300.0,8076.0
10908,157223.86634844868,165300.0,8076.0
6101,157223.86634844868,165300.0,8076.0
15125,277318.1818181818,285400.0,8082.0
10510,263916.58031088085,272000.0,8083.0
2602,75707.67441860466,83800.0,8092.0
13435,87001.1655011655,95100.0,8099.0
5152,87001.1655011655,95100.0,8099.0
18783,57995.38153846154,66100.0,8105.0
9323,223185.19855595668,231300.0,8115.0
10433,223185.19855595668,231300.0,8115.0
16783,327816.92307692306,319700.0,8117.0
14892,157223.86634844868,149100.0,8124.0
2626,120771.2927756654,128900.0,8129.0
15034,214670.07299270073,222800.0,8130.0
17701,214670.07299270073,222800.0,8130.0
19957,87268.87871853547,95400.0,8131.0
5569,192234.38045375218,184100.0,8134.0
6419,192234.38045375218,184100.0,8134.0
14368,396434.9593495935,388300.0,8135.0
2244,103951.85185185185,95800.0,8152.0
11743,228260.52631578947,220100.0,8161.0
1308,150663.57142857142,142500.0,8164.0
13191,150663.57142857142,142500.0,8164.0
9981,150663.57142857142,142500.0,8164.0
17376,123836.43263757115,132000.0,8164.0
14562,192234.38045375218,200400.0,8166.0
3735,269966.89419795224,261800.0,8167.0
18123,234032.74336283185,242200.0,8167.0
4903,118368.52589641434,110200.0,8169.0
828,214670.07299270073,206500.0,8170.0
7317,180874.59207459207,172700.0,8175.0
8540,223185.19855595668,215000.0,8185.0
11054,223185.19855595668,215000.0,8185.0
3868,322988.0281690141,314800.0,8188.0
19511,75707.67441860466,83900.0,8192.0
19737,75707.67441860466,83900.0,8192.0
9223,75707.67441860466,83900.0,8192.0
12779,57995.38153846154,49800.0,8195.0
19228,182104.96277915634,190300.0,8195.0
2946,57995.38153846154,49800.0,8195.0
13616,87001.1655011655,78800.0,8201.0
7086,182104.96277915634,173900.0,8205.0
12096,182104.96277915634,173900.0,8205.0
12224,182104.96277915634,173900.0,8205.0
20310,75707.67441860466,67500.0,8208.0
14674,75707.67441860466,67500.0,8208.0
9575,75707.67441860466,67500.0,8208.0
2714,75707.67441860466,67500.0,8208.0
15196,263916.58031088085,255700.0,8217.0
8993,277318.1818181818,269100.0,8218.0
16565,214670.07299270073,222900.0,8230.0
13469,87268.87871853547,95500.0,8231.0
12803,150663.57142857142,158900.0,8236.0
14206,150663.57142857142,158900.0,8236.0
12100,228260.52631578947,236500.0,8239.0
17440,150663.57142857142,142400.0,8264.0
3313,192234.38045375218,200500.0,8266.0
12572,87268.87871853547,79000.0,8269.0
1781,87268.87871853547,79000.0,8269.0
5628,120771.2927756654,112500.0,8271.0
13721,120771.2927756654,112500.0,8271.0
16590,120771.2927756654,112500.0,8271.0
14673,120771.2927756654,112500.0,8271.0
17487,120771.2927756654,112500.0,8271.0
17437,120771.2927756654,112500.0,8271.0
10900,120771.2927756654,112500.0,8271.0
7589,120771.2927756654,112500.0,8271.0
3192,120771.2927756654,112500.0,8271.0
20250,120771.2927756654,112500.0,8271.0
7261,120771.2927756654,112500.0,8271.0
8487,180874.59207459207,172600.0,8275.0
17351,157223.86634844868,165500.0,8276.0
8032,322988.0281690141,314700.0,8288.0
15542,339011.53846153844,347300.0,8288.0
13907,75707.67441860466,84000.0,8292.0
9481,75707.67441860466,84000.0,8292.0
816,182104.96277915634,190400.0,8295.0
20472,182104.96277915634,190400.0,8295.0
8673,418896.4705882353,427200.0,8304.0
7754,182104.96277915634,173800.0,8305.0
6430,182104.96277915634,173800.0,8305.0
1434,157223.86634844868,148900.0,8324.0
7133,180874.59207459207,189200.0,8325.0
19433,120771.2927756654,129100.0,8329.0
1811,120771.2927756654,129100.0,8329.0
14244,87268.87871853547,95600.0,8331.0
13450,87268.87871853547,95600.0,8331.0
15465,192234.38045375218,183900.0,8334.0
6312,192234.38045375218,183900.0,8334.0
16633,192234.38045375218,183900.0,8334.0
18933,337161.7924528302,328800.0,8362.0
18141,415538.04347826086,423900.0,8362.0
6679,234032.74336283185,242400.0,8367.0
7739,234032.74336283185,242400.0,8367.0
4586,118368.52589641434,110000.0,8369.0
2335,87268.87871853547,78900.0,8369.0
5084,118368.52589641434,110000.0,8369.0
