,predicciones,valor real,diferencia
19469,104950.73415222662,112700.0,7749.0
18785,93160.25965495058,85400.0,7760.0
1121,100839.00997206793,108600.0,7761.0
13527,81937.85557439332,89700.0,7762.0
1364,217238.1324680711,225000.0,7762.0
7821,199637.47594681344,207400.0,7763.0
10896,107234.50446348361,115000.0,7765.0
8503,242665.42582740556,234900.0,7765.0
7058,161268.7323561003,153500.0,7769.0
9161,221174.45026656517,213400.0,7774.0
16478,120777.67045047306,113000.0,7778.0
16719,159120.57549251014,166900.0,7779.0
16307,79320.9910321288,87100.0,7779.0
1882,111384.0557749366,103600.0,7784.0
18841,53109.749652482074,60900.0,7790.0
16295,81407.93824207087,89200.0,7792.0
10811,180906.87551888116,188700.0,7793.0
10012,154907.11549157018,162700.0,7793.0
626,213295.08676347331,205500.0,7795.0
12835,81400.5008249174,89200.0,7799.0
20192,62800.68071776812,55000.0,7801.0
7888,329598.7728301253,337400.0,7801.0
16716,167195.76682688823,175000.0,7804.0
2841,77612.3410971635,69800.0,7812.0
19749,52986.445889810304,60800.0,7814.0
20113,145314.6017870015,137500.0,7815.0
373,118922.10003617886,111100.0,7822.0
17790,223028.28375241774,215200.0,7828.0
13348,151270.80267369436,159100.0,7829.0
18755,48763.549121495016,56600.0,7836.0
1898,78862.35393969162,86700.0,7838.0
3853,217157.65712637626,225000.0,7842.0
19934,81047.64335259466,88900.0,7852.0
2239,127159.31367029357,119300.0,7859.0
19109,201961.4749489087,194100.0,7861.0
17876,238564.8042574868,230700.0,7865.0
6802,226866.35950862212,219000.0,7866.0
3093,59430.626991586934,67300.0,7869.0
10310,315668.7927882313,307800.0,7869.0
7017,177373.62804676974,169500.0,7874.0
13463,126383.59166785484,118500.0,7884.0
10043,145914.23117018698,153800.0,7886.0
20391,272492.27714188397,264600.0,7892.0
3836,251494.68860943,243600.0,7895.0
15162,189998.88490860726,182100.0,7899.0
18967,109000.77647435464,101100.0,7901.0
7183,114299.3858190806,122200.0,7901.0
3312,122108.4754993435,114200.0,7908.0
2049,46287.78963952311,54200.0,7912.0
3627,191919.24418622445,184000.0,7919.0
15083,132019.6437525749,124100.0,7920.0
9671,152771.5530311143,160700.0,7928.0
12316,105570.95119752214,113500.0,7929.0
4276,59570.130610096356,67500.0,7930.0
17209,235865.98057758264,243800.0,7934.0
19848,121265.27631807947,129200.0,7935.0
17386,102362.46530181842,110300.0,7938.0
11681,157161.90771618948,165100.0,7938.0
6834,219160.88151816037,227100.0,7939.0
2384,72051.79915264322,80000.0,7948.0
14870,75448.2529785638,67500.0,7948.0
2973,138052.85493087178,130100.0,7953.0
767,187245.63542547458,195200.0,7954.0
11138,190855.44352279717,182900.0,7955.0
3232,86140.81711596786,94100.0,7959.0
11109,178239.3378032416,186200.0,7961.0
15069,144361.95553211568,136400.0,7962.0
14003,69738.03187054448,77700.0,7962.0
12271,140064.8610252446,132100.0,7965.0
15129,131532.3909789532,139500.0,7968.0
14629,202027.86979722822,210000.0,7972.0
6945,185873.16231171295,177900.0,7973.0
18333,394524.54263969976,402500.0,7975.0
1958,120621.75912520624,128600.0,7978.0
19255,138916.4697248333,146900.0,7984.0
19075,163316.15440207746,171300.0,7984.0
6015,124084.96964432762,116100.0,7985.0
4914,111785.40542422005,103800.0,7985.0
17793,169485.72013999926,161500.0,7986.0
4458,152192.2093592295,144200.0,7992.0
1270,143407.2704195147,151400.0,7993.0
5612,163992.5365657472,172000.0,8007.0
10320,343610.433750542,335600.0,8010.0
642,210388.9966487252,218400.0,8011.0
14818,133012.1237601282,125000.0,8012.0
17411,78087.92510791574,86100.0,8012.0
448,228718.2313664834,220700.0,8018.0
4689,347170.9639022341,355200.0,8029.0
688,160129.74539258602,152100.0,8030.0
9824,250269.364801769,258300.0,8031.0
3159,73269.44933777995,81300.0,8031.0
17536,201034.37720075037,193000.0,8034.0
7897,327740.4532914399,319700.0,8040.0
12855,70742.63202771262,78800.0,8057.0
1417,142561.0905527936,134500.0,8061.0
11123,178166.24750247752,170100.0,8066.0
19489,127533.4722930447,135600.0,8067.0
16408,67068.55543026686,59000.0,8069.0
12758,148830.57195908015,156900.0,8069.0
6427,122024.16201429543,130100.0,8076.0
15134,147620.7876443926,155700.0,8079.0
6875,178515.05453454304,186600.0,8085.0
17664,248989.21014438165,240900.0,8089.0
7981,173991.18160198155,165900.0,8091.0
15050,189505.40605060713,197600.0,8095.0
12275,103997.91309094816,112100.0,8102.0
6974,173701.50647330665,165600.0,8102.0
7418,152705.4645183923,144600.0,8105.0
13486,140108.00789027443,132000.0,8108.0
12861,81374.35591537514,89500.0,8126.0
19763,60069.21548486399,68200.0,8131.0
3462,202232.00981437523,194100.0,8132.0
14565,189535.42772836456,181400.0,8135.0
4133,181940.28371018203,173800.0,8140.0
3316,85259.73309624672,93400.0,8140.0
7884,186457.73270167017,194600.0,8142.0
20151,252155.67667639107,260300.0,8144.0
4157,185045.2314612172,176900.0,8145.0
16831,270651.2166937897,262500.0,8151.0
11319,161648.40147025473,169800.0,8152.0
12185,131956.6124820504,123800.0,8157.0
20099,71241.76628769509,79400.0,8158.0
7500,100758.77358765094,92600.0,8159.0
11032,239834.98264178124,248000.0,8165.0
2953,55134.2143147258,63300.0,8166.0
17567,208130.69308700142,216300.0,8169.0
20366,286629.1571371901,294800.0,8171.0
9725,168827.7373607681,177000.0,8172.0
11551,191427.72570868462,199600.0,8172.0
12740,142278.29212990383,134100.0,8178.0
3960,174113.44713397484,182300.0,8187.0
12029,106506.71649632973,114700.0,8193.0
16807,210605.3501726551,218800.0,8195.0
338,97100.6227110021,88900.0,8201.0
1244,80202.82005309398,72000.0,8203.0
9264,54096.339212983265,62300.0,8204.0
2910,58688.87911244563,66900.0,8211.0
3351,86512.32444363713,78300.0,8212.0
17880,224185.7257978923,232400.0,8214.0
3992,400783.45421644265,409000.0,8217.0
11987,153717.92525107219,145500.0,8218.0
18799,43779.38606681206,52000.0,8221.0
5649,230079.22440893398,238300.0,8221.0
7050,149724.26792949226,141500.0,8224.0
19480,136123.60668335084,127900.0,8224.0
17500,267968.8366592275,276200.0,8231.0
15006,169435.876066867,161200.0,8236.0
4758,135343.4690146552,127100.0,8243.0
9210,114851.66101786206,123100.0,8248.0
13765,95157.77035739503,86900.0,8258.0
12953,151459.45999574495,143200.0,8259.0
8218,124964.48111621037,116700.0,8264.0
3684,168134.19900348628,176400.0,8266.0
15433,123022.34321109418,131300.0,8278.0
11408,298217.1168193936,306500.0,8283.0
2598,28413.615957909526,36700.0,8286.0
7343,135513.1828906459,143800.0,8287.0
11836,139705.97310151378,148000.0,8294.0
9719,128606.44649268399,136900.0,8294.0
9704,256395.70365854746,248100.0,8296.0
12777,52203.154369366384,60500.0,8297.0
7571,122198.42441395656,113900.0,8298.0
11188,177989.81241152462,186300.0,8310.0
15365,306086.0028070285,314400.0,8314.0
19840,65969.67154759346,74300.0,8330.0
12392,169466.08636263796,177800.0,8334.0
605,198835.87695014916,190500.0,8336.0
3035,157339.62033703076,149000.0,8340.0
5562,151257.00143961902,159600.0,8343.0
1513,241144.94172524396,232800.0,8345.0
19770,68851.86455391117,77200.0,8348.0
7303,149648.31391121596,158000.0,8352.0
14525,177957.63634245782,169600.0,8358.0
11651,304742.33365363406,313100.0,8358.0
16292,66064.77347253292,57700.0,8365.0
13739,161165.67660615544,152800.0,8366.0
1088,72930.66550945793,81300.0,8369.0
11450,324529.65300786006,332900.0,8370.0
6275,149224.9900681152,157600.0,8375.0
15938,230922.61008543664,239300.0,8377.0
4989,124776.67378603181,116400.0,8377.0
7352,147023.40285688298,155400.0,8377.0
187,129121.26721859272,137500.0,8379.0
4001,375978.95420546527,367600.0,8379.0
17748,229381.8095676004,221000.0,8382.0
18721,70311.73355445341,78700.0,8388.0
13854,85009.6563631852,93400.0,8390.0
6809,184108.05095112274,192500.0,8392.0
16247,81191.6326913343,72800.0,8392.0
17767,155607.35538925658,164000.0,8393.0
10131,199903.93770217607,208300.0,8396.0
13717,76301.94307289671,84700.0,8398.0
8280,206997.77863079487,198600.0,8398.0
8421,183500.71852228398,191900.0,8399.0
541,234399.88914015217,242800.0,8400.0
3931,170398.60229371823,178800.0,8401.0
14829,117501.40492013036,109100.0,8401.0
3818,209298.2076370363,217700.0,8402.0
3143,77305.15423329346,68900.0,8405.0
19539,87089.69166244025,95500.0,8410.0
14233,140624.08359249195,132200.0,8424.0
11638,234824.37721052757,226400.0,8424.0
3738,195774.53835989392,204200.0,8425.0
1463,199143.23964316698,190700.0,8443.0
9120,111943.1523850305,103500.0,8443.0
7324,147655.0603617412,156100.0,8445.0
1851,94250.30455731243,85800.0,8450.0
5086,101450.39602286395,93000.0,8450.0
1549,165651.13943090968,157200.0,8451.0
8476,196454.51959128902,188000.0,8455.0
13187,115770.43624867927,107300.0,8470.0
8481,145669.84523715053,137200.0,8470.0
14788,167871.30439179981,159400.0,8471.0
6545,149023.03473824574,157500.0,8477.0
16034,230115.90280068215,238600.0,8484.0
13335,202788.2887858099,194300.0,8488.0
17837,307891.3749752508,299400.0,8491.0
138,358207.20811522147,366700.0,8493.0
18977,146397.62444995597,137900.0,8498.0
7279,120999.9364227643,112500.0,8500.0
11217,226500.22480026385,218000.0,8500.0
3005,89393.44141558505,97900.0,8507.0
12098,193008.99380502282,184500.0,8509.0
829,195385.9148813512,203900.0,8514.0
4531,161016.18448916895,152500.0,8516.0
7104,218318.91192060165,209800.0,8519.0
19900,56077.51231139377,64600.0,8522.0
15258,333123.2763499124,324600.0,8523.0
12958,151424.1497829764,142900.0,8524.0
15578,158676.44501228174,167200.0,8524.0
15067,147325.16088682463,138800.0,8525.0
18032,281972.4424468768,290500.0,8528.0
1723,71870.18451902221,80400.0,8530.0
17877,218266.5325678955,226800.0,8533.0
16262,46765.256778216804,55300.0,8535.0
17766,128933.53059048092,137500.0,8566.0
13122,151632.29382657193,160200.0,8568.0
2266,74472.97119730379,65900.0,8573.0
5196,97275.0651188354,88700.0,8575.0
4926,92724.25662069925,101300.0,8576.0
1127,76924.14307388023,85500.0,8576.0
7333,197977.48198651665,189400.0,8577.0
3987,238721.6914363396,247300.0,8578.0
19273,188580.26248954146,180000.0,8580.0
11612,253681.8199463895,245100.0,8582.0
12717,274709.9130370562,283300.0,8590.0
15164,168691.943064318,160100.0,8592.0
17419,136694.07583619197,128100.0,8594.0
2491,57406.13475979553,66000.0,8594.0
3098,80594.02751888483,72000.0,8594.0
16181,54703.5904742789,63300.0,8596.0
3698,162597.76786512896,171200.0,8602.0
843,245798.41511515292,254400.0,8602.0
1066,93103.53269440762,84500.0,8604.0
10660,214794.3341949247,223400.0,8606.0
3814,102407.40658520043,93800.0,8607.0
12712,148192.84416696048,156800.0,8607.0
1888,80990.17342882074,89600.0,8610.0
14631,293489.5075718713,302100.0,8610.0
3071,61284.81608943999,69900.0,8615.0
17667,168982.7644048121,177600.0,8617.0
8111,199027.28386280194,190400.0,8627.0
20075,95964.80882308507,104600.0,8635.0
6418,169659.54417238527,178300.0,8640.0
6046,121054.62421770973,129700.0,8645.0
12510,90245.12929506198,98900.0,8655.0
762,174057.62196089435,165400.0,8658.0
2090,42640.69237249743,51300.0,8659.0
12916,168662.5205517199,160000.0,8663.0
16449,128831.99596946265,137500.0,8668.0
17445,181269.84537167757,172600.0,8670.0
15259,207126.76359596467,215800.0,8673.0
12167,135172.61252485486,126500.0,8673.0
4668,169772.97419698918,161100.0,8673.0
16587,111776.903201765,103100.0,8677.0
7506,114078.04192271325,105400.0,8678.0
16431,138782.54690784178,130100.0,8683.0
13090,110113.16594500057,118800.0,8687.0
9536,72008.31847877157,80700.0,8692.0
19383,86006.07293548607,94700.0,8694.0
4923,104509.3869288844,95800.0,8709.0
15353,105812.07575570143,97100.0,8712.0
14131,133711.72702891388,125000.0,8712.0
19105,243217.37079350723,234500.0,8717.0
713,183720.61541471505,175000.0,8721.0
9292,243971.551479192,252700.0,8728.0
4408,158732.19594758443,150000.0,8732.0
12629,68965.36780093575,77700.0,8735.0
17033,315062.2705984807,323800.0,8738.0
9985,216255.07173333692,225000.0,8745.0
3174,108745.83595428386,100000.0,8746.0
7161,116753.0357363077,125500.0,8747.0
1094,98347.72520609366,89600.0,8748.0
14442,266247.50879417255,275000.0,8752.0
5918,160458.40735358096,151700.0,8758.0
4121,282734.4807780065,291500.0,8766.0
12768,56419.55770098654,65200.0,8780.0
14867,66283.51548280797,57500.0,8784.0
11872,101684.25427666449,92900.0,8784.0
7346,141214.97489591417,150000.0,8785.0
13425,190589.47110973115,181800.0,8789.0
20082,102509.60703956956,111300.0,8790.0
5633,196295.19157627897,187500.0,8795.0
6943,166598.25773425304,157800.0,8798.0
20584,78601.77854032433,69800.0,8802.0
14246,83796.73175854326,92600.0,8803.0
15895,190492.42165353408,199300.0,8808.0
18558,217691.4587264006,226500.0,8809.0
1559,332491.367291998,341300.0,8809.0
19042,169689.61675676328,178500.0,8810.0
2366,108313.97743671873,99500.0,8814.0
16698,259485.10277008635,268300.0,8815.0
19194,177115.77598629324,168300.0,8816.0
6002,130376.0292852711,139200.0,8824.0
16254,63038.44360100344,54200.0,8838.0
5210,99240.1409818822,90400.0,8840.0
4837,145243.59120076886,136400.0,8844.0
13646,65750.98708732502,74600.0,8849.0
14012,257849.82190792568,249000.0,8850.0
7216,103649.58062881048,112500.0,8850.0
8201,226752.50128529055,217900.0,8853.0
11850,79944.37785259323,88800.0,8856.0
14089,213262.75630741057,204400.0,8863.0
4824,199433.90886260287,208300.0,8866.0
13536,131066.24199452592,122200.0,8866.0
13375,215167.9774814267,206300.0,8868.0
19686,55232.02886325761,64100.0,8868.0
10873,146330.80726364485,155200.0,8869.0
1899,109677.75080015653,100800.0,8878.0
1031,60020.55342591301,68900.0,8879.0
7408,149921.31456266562,158800.0,8879.0
16838,257879.8988214476,249000.0,8880.0
2828,135287.62519825544,126400.0,8888.0
12787,62096.11348126986,71000.0,8904.0
10750,341095.5785697779,350000.0,8904.0
3362,76691.87532528886,85600.0,8908.0
7852,154914.6633704652,146000.0,8915.0
13409,81682.94753379383,90600.0,8917.0
7093,298521.56492309785,289600.0,8922.0
4575,216021.58440542212,207100.0,8922.0
19101,180175.70824673932,189100.0,8924.0
7968,169141.85599354745,160200.0,8942.0
6601,163846.88950709425,154900.0,8947.0
18592,248947.8804783546,240000.0,8948.0
2612,84462.48199807465,75500.0,8962.0
9455,70225.8537649776,79200.0,8974.0
8206,162691.38126047378,153700.0,8991.0
12754,123090.63246913228,114100.0,8991.0
12186,145304.69399788327,154300.0,8995.0
608,199795.68525938908,190800.0,8996.0
13127,146394.5889100048,155400.0,9005.0
4648,369005.51547205274,360000.0,9006.0
601,200890.65014680117,209900.0,9009.0
9919,218311.09966119376,209300.0,9011.0
11289,245510.63740355716,236500.0,9011.0
2242,60287.153358346375,69300.0,9013.0
6999,163014.03150122127,154000.0,9014.0
5903,170815.19998308478,161800.0,9015.0
11262,181474.3440013733,190500.0,9026.0
3604,249572.00819791688,258600.0,9028.0
14551,280928.5010407143,271900.0,9029.0
19037,126634.95372778762,117600.0,9035.0
19876,93935.0093867254,84900.0,9035.0
11523,257059.06794550255,266100.0,9041.0
19752,79857.63884843263,88900.0,9042.0
17954,311446.0190393111,302400.0,9046.0
15610,268945.515519466,259900.0,9046.0
8198,205348.948669338,196300.0,9049.0
13815,89448.99818941805,98500.0,9051.0
14253,95953.19897089069,86900.0,9053.0
11683,168946.09368869165,178000.0,9054.0
11246,193744.7185093638,202800.0,9055.0
7689,252245.03273658382,261300.0,9055.0
16504,93142.88817779004,102200.0,9057.0
6095,187058.16609921752,178000.0,9058.0
18368,288958.7480471571,279900.0,9059.0
12256,130238.91002691266,139300.0,9061.0
12714,102460.99269249148,93400.0,9061.0
14642,201264.22606467918,192200.0,9064.0
10175,170765.00059235052,161700.0,9065.0
15539,141468.47287051185,132400.0,9068.0
11575,202630.52570805573,211700.0,9069.0
13799,74222.6340407969,83300.0,9077.0
7740,190622.379563998,199700.0,9078.0
16476,73822.33257814427,82900.0,9078.0
5922,284719.3815687188,293800.0,9081.0
6650,150783.56503208875,141700.0,9084.0
14898,125306.9560444275,134400.0,9093.0
13468,118507.3265677065,127600.0,9093.0
9926,196395.43462081303,187300.0,9095.0
2740,85300.33934073371,76200.0,9100.0
6243,166008.5924748983,156900.0,9109.0
16099,259788.5264389766,268900.0,9111.0
14436,196619.48627869503,187500.0,9119.0
7101,190577.94266701883,199700.0,9122.0
101,264274.6722424553,273400.0,9125.0
20519,85526.91114969706,76400.0,9127.0
3874,210729.4720454849,201600.0,9129.0
1664,262738.2622751916,253600.0,9138.0
8327,108442.68516453137,99300.0,9143.0
7551,124542.88022221831,115400.0,9143.0
163,227945.3253977278,218800.0,9145.0
8361,198345.9263998112,189200.0,9146.0
16203,43541.44311852023,52700.0,9159.0
19902,57739.817720234656,66900.0,9160.0
19212,194560.8770832798,185400.0,9161.0
913,278437.5260098148,287600.0,9162.0
15174,277664.08468506124,268500.0,9164.0
11692,171079.7186193258,161900.0,9180.0
11403,216618.09696718105,225800.0,9182.0
19965,64784.81496682239,55600.0,9185.0
7494,115587.30349929314,106400.0,9187.0
643,225909.0617405843,235100.0,9191.0
13444,112501.86832608838,121700.0,9198.0
3206,79398.8868321664,70200.0,9199.0
9098,160800.52696021044,151600.0,9201.0
8622,346805.5955015967,337600.0,9206.0
14799,123286.86936510072,132500.0,9213.0
18810,48581.03775311622,57800.0,9219.0
4881,139920.40079433387,130700.0,9220.0
8159,240622.8490817919,231400.0,9223.0
9488,135267.2518539504,144500.0,9233.0
723,159732.618695542,150500.0,9233.0
12762,89465.90155589476,98700.0,9234.0
10835,236359.71026080477,245600.0,9240.0
6532,196258.23615824207,205500.0,9242.0
20457,217447.50036828776,208200.0,9248.0
1215,113351.98750471752,122600.0,9248.0
20509,89448.738137292,80200.0,9249.0
4843,110351.34214070233,119600.0,9249.0
18239,172042.9628725179,181300.0,9257.0
20329,219438.18707464114,228700.0,9262.0
13907,93264.01297821806,84000.0,9264.0
16811,234730.28975859264,244000.0,9270.0
7253,153226.73064243633,162500.0,9273.0
12628,61027.4668028251,70300.0,9273.0
14409,184275.89435211805,175000.0,9276.0
9906,185222.86801119233,194500.0,9277.0
3300,48212.70508291107,57500.0,9287.0
14504,180287.2608125,171000.0,9287.0
13279,125090.12418482252,115800.0,9290.0
9445,102706.44370372113,112000.0,9294.0
19473,109298.70536966811,118600.0,9301.0
3391,181903.95027414043,172600.0,9304.0
15075,153404.6275093207,144100.0,9305.0
5847,181406.64127778154,172100.0,9307.0
1002,165288.99437274653,174600.0,9311.0
10822,190614.48075047796,181300.0,9314.0
15412,214315.2480190879,205000.0,9315.0
4578,180681.07998375702,190000.0,9319.0
7201,141371.5246629259,150700.0,9328.0
6022,88671.48026645085,98000.0,9329.0
1132,76466.09469898843,85800.0,9334.0
333,110942.314286879,101600.0,9342.0
13989,51451.84451925606,60800.0,9348.0
5602,200648.7084733663,191300.0,9349.0
8448,298959.62665499817,289600.0,9360.0
19810,152662.0292496887,143300.0,9362.0
8485,178767.7927634977,169400.0,9368.0
15508,170272.88026541958,160900.0,9373.0
17742,282825.7991130564,292200.0,9374.0
17319,281520.51683862647,290900.0,9379.0
8215,135981.06730170958,126600.0,9381.0
9110,85118.58095225785,94500.0,9381.0
20114,93615.850878506,103000.0,9384.0
70,73103.76479527776,82500.0,9396.0
6679,232995.46412787042,242400.0,9405.0
11854,66492.05177080122,75900.0,9408.0
13248,167191.0215303283,176600.0,9409.0
19672,134209.8745981918,124800.0,9410.0
5096,133511.07430006345,124100.0,9411.0
15026,173612.03578734814,164200.0,9412.0
7388,121916.72514822302,112500.0,9417.0
18471,220376.77037991708,229800.0,9423.0
13078,109175.42674888295,118600.0,9425.0
7386,95675.01382694332,105100.0,9425.0
8164,236533.51385739158,227100.0,9434.0
9051,94561.1731411737,104000.0,9439.0
15884,215960.9284199498,225400.0,9439.0
14866,144140.67427820482,134700.0,9441.0
9917,184140.51137500416,174700.0,9441.0
2710,84356.0479348269,93800.0,9444.0
20575,178055.90186029588,187500.0,9444.0
12783,52654.58251752032,62100.0,9445.0
12808,59854.78219662249,69300.0,9445.0
998,224953.04012083038,215500.0,9453.0
13748,150554.01191488016,141100.0,9454.0
16372,117163.43376240126,107700.0,9463.0
12719,158066.69013417585,148600.0,9467.0
16583,174269.96956608913,164800.0,9470.0
14094,105872.53212081469,96400.0,9473.0
6514,183480.40469034054,174000.0,9480.0
19048,116980.91198769424,107500.0,9481.0
12985,126581.70038248083,117100.0,9482.0
3267,133710.86713100693,143200.0,9489.0
7517,122600.58382150086,113100.0,9501.0
18002,284503.8159431304,275000.0,9504.0
7564,89992.39599302437,99500.0,9508.0
3340,92812.29190522747,83300.0,9512.0
11362,189019.68348942502,179500.0,9520.0
7331,155877.57420890537,165400.0,9522.0
14750,133125.35960665383,123600.0,9525.0
1063,137470.28082986284,147000.0,9530.0
1284,89565.66316920813,99100.0,9534.0
8620,324262.9821874702,333800.0,9537.0
10257,244461.96440797925,254000.0,9538.0
2368,50357.56386899919,59900.0,9542.0
17671,161943.44904486163,152400.0,9543.0
5785,209543.58916828173,200000.0,9544.0
19811,130154.81383650893,139700.0,9545.0
1598,338654.9761445939,348200.0,9545.0
13700,62751.61485089277,72300.0,9548.0
1827,210550.61469473838,220100.0,9549.0
7335,169048.84585495442,178600.0,9551.0
7481,85546.02346030442,95100.0,9554.0
7732,214343.5123676246,223900.0,9556.0
9599,91356.7228494226,81800.0,9557.0
20217,293642.0477591697,303200.0,9558.0
220,166060.50402382863,156500.0,9561.0
6968,147061.1533301722,137500.0,9561.0
10638,237268.3689390562,227700.0,9568.0
20299,224769.62131064993,215200.0,9570.0
8380,180374.68402745904,170800.0,9575.0
16443,103919.47801253214,113500.0,9581.0
14101,161383.78727633724,151800.0,9584.0
7139,196014.3857172364,205600.0,9586.0
2902,73386.57075685321,63800.0,9587.0
18804,89905.38743540735,99500.0,9595.0
1880,100104.82077757452,109700.0,9595.0
3081,82702.37909651655,92300.0,9598.0
12967,116400.22298736425,126000.0,9600.0
12771,57399.76273643214,67000.0,9600.0
894,346399.3141858822,356000.0,9601.0
12334,156004.08671799305,146400.0,9604.0
6218,185889.8155480219,195500.0,9610.0
12099,154114.64524264258,144500.0,9615.0
3733,214978.27565707066,224600.0,9622.0
5939,165122.2095073803,155500.0,9622.0
20558,164025.79805492525,154400.0,9626.0
6886,169171.78137526594,178800.0,9628.0
14379,257329.05175327856,247700.0,9629.0
710,265370.5103770817,275000.0,9629.0
11485,265330.4085078301,255700.0,9630.0
9703,122138.09302589242,112500.0,9638.0
12897,109857.2962614425,119500.0,9643.0
13573,92559.84167886071,82900.0,9660.0
12834,104569.78412264216,94900.0,9670.0
7363,156523.1963035365,166200.0,9677.0
3914,194219.5675570358,203900.0,9680.0
10557,277115.7758238404,286800.0,9684.0
5172,95885.46940524873,86200.0,9685.0
11742,183412.5736345486,193100.0,9687.0
5640,263711.2722843271,273400.0,9689.0
20224,180492.7630492488,170800.0,9693.0
1303,90305.9111770697,100000.0,9694.0
1194,76602.03602857704,86300.0,9698.0
3690,169999.86851056057,160300.0,9700.0
7055,148596.13750993318,158300.0,9704.0
7729,192672.25572671226,202400.0,9728.0
19963,60672.06977704869,70400.0,9728.0
2595,145737.1074421703,136000.0,9737.0
13022,158442.63047436133,148700.0,9743.0
9988,195454.27327053846,185700.0,9754.0
3662,241254.00331940796,231500.0,9754.0
812,199742.8275172312,209500.0,9757.0
19758,54941.984535552416,64700.0,9758.0
18731,96263.93549051989,86500.0,9764.0
20161,170964.40908992503,161200.0,9764.0
8427,190225.7424777228,200000.0,9774.0
5187,101075.2232877741,91300.0,9775.0
16533,102722.82497857421,112500.0,9777.0
15186,288382.74350504123,278600.0,9783.0
3139,78106.39236200976,87900.0,9794.0
4005,357601.29822726164,367400.0,9799.0
15192,372100.78892553016,362300.0,9801.0
13126,160291.69210056486,170100.0,9808.0
6336,290488.4621365267,300300.0,9812.0
16763,270116.25219417165,260300.0,9816.0
3419,154974.43530544787,164800.0,9826.0
16216,52268.64530993166,62100.0,9831.0
20542,226367.3581142867,236200.0,9833.0
8017,229436.2539019117,219600.0,9836.0
11874,100438.90901959044,90600.0,9839.0
12108,150139.3274453913,140300.0,9839.0
7334,196457.12247724764,206300.0,9843.0
6208,276044.6015684275,266200.0,9845.0
5194,108745.86349826105,98900.0,9846.0
7309,146846.96886195158,156700.0,9853.0
11864,67241.57976162626,77100.0,9858.0
16847,263739.10990928556,273600.0,9861.0
17334,140134.48277049183,150000.0,9866.0
14850,122165.9953887017,112300.0,9866.0
2786,108930.16271376281,118800.0,9870.0
6801,181824.70568806483,191700.0,9875.0
12646,100123.54286254567,110000.0,9876.0
3990,384776.5866068477,374900.0,9877.0
3838,189222.61479501557,199100.0,9877.0
144,223222.09954407308,233100.0,9878.0
19245,261979.83320037564,252100.0,9880.0
11501,304981.6010941155,295100.0,9882.0
16306,163412.92224589761,173300.0,9887.0
7758,231886.86462899306,222000.0,9887.0
11777,95190.62530662384,85300.0,9891.0
3433,157999.36777727868,148100.0,9899.0
12597,106300.94658487491,96400.0,9901.0
8410,160695.23165353053,170600.0,9905.0
5463,229386.73146499708,239300.0,9913.0
5768,233686.56901693254,243600.0,9913.0
14367,307621.40504382923,297700.0,9921.0
7522,98124.54483559818,88200.0,9925.0
13833,168125.22189067924,158200.0,9925.0
13693,71667.67527250285,81600.0,9932.0
4998,113335.58793129,103400.0,9936.0
17953,320556.22649235744,330500.0,9944.0
6314,272052.2613956542,262100.0,9952.0
19437,125645.739726292,135600.0,9954.0
17703,167542.12060766385,177500.0,9958.0
6035,103239.9311497806,113200.0,9960.0
8152,255964.52461462948,246000.0,9965.0
12391,158832.4510275606,168800.0,9968.0
685,167072.32152191075,157100.0,9972.0
13293,167172.55737114992,157200.0,9973.0
12290,101172.80387970628,91200.0,9973.0
15070,123575.1421198968,113600.0,9975.0
19241,264175.60610009066,254200.0,9976.0
13898,77379.90597563627,67400.0,9980.0
13421,153682.90784835615,143700.0,9983.0
2819,79391.18619883535,69400.0,9991.0
6479,183292.98826598676,173300.0,9993.0
7122,170094.8241300604,160100.0,9995.0
13105,198398.1020890268,188400.0,9998.0
12979,144900.04620992727,134900.0,10000.0
7560,128099.80527037129,118100.0,10000.0
2863,97010.59770667928,87000.0,10011.0
19167,139215.67716942276,129200.0,10016.0
9471,160017.1920949958,150000.0,10017.0
13920,32479.794836987276,42500.0,10020.0
7185,139974.4607484277,150000.0,10026.0
14020,251473.2858917604,261500.0,10027.0
5392,192772.16198543287,202800.0,10028.0
13960,179671.799197669,189700.0,10028.0
1883,128533.51648482736,118500.0,10034.0
11328,194237.13358735348,184200.0,10037.0
6270,168940.29863595302,158900.0,10040.0
2951,47955.91516944891,58000.0,10044.0
4972,128845.31324224957,118800.0,10045.0
2698,55752.37304396788,65800.0,10048.0
5885,234443.34337214837,244500.0,10057.0
600,213142.82389503697,223200.0,10057.0
19312,199442.25923229332,209500.0,10058.0
6359,141640.57647799057,151700.0,10059.0
16432,168039.16739303092,178100.0,10061.0
12807,77563.93260127169,67500.0,10064.0
929,227365.3127751162,217300.0,10065.0
16547,131567.31193599102,121500.0,10067.0
16699,132033.01266678053,142100.0,10067.0
3281,104770.45901535431,94700.0,10070.0
8463,192027.28416412245,202100.0,10073.0
5191,105479.37940929012,95400.0,10079.0
17668,174282.0332304658,164200.0,10082.0
10621,194581.81512278234,184500.0,10082.0
17059,352616.97443530033,362700.0,10083.0
20197,209588.65772481458,199500.0,10089.0
14897,106292.16811037585,96200.0,10092.0
11340,172895.76661596415,162800.0,10096.0
19968,37600.64922158746,47700.0,10099.0
16473,104996.10809368335,115100.0,10104.0
11270,202881.98641502243,213000.0,10118.0
