,predicciones,valor real,diferencia
10060,166375.71560453583,172800.0,6424.0
12202,208874.87831385183,215300.0,6425.0
16032,227636.28420994635,221200.0,6436.0
10717,181059.52664524218,187500.0,6440.0
11619,249549.5289777919,256000.0,6450.0
19343,180450.6087821654,174000.0,6451.0
10031,115651.57028639736,109200.0,6452.0
11301,177547.36712002475,184000.0,6453.0
11872,99353.72358657216,92900.0,6454.0
19568,103856.13338804507,97400.0,6456.0
2287,64942.73529265626,71400.0,6457.0
13584,65037.67717089952,71500.0,6462.0
16753,242965.6437783002,236500.0,6466.0
10986,203728.26159180125,210200.0,6472.0
8387,212324.95106046734,218800.0,6475.0
20290,180321.52168217243,186800.0,6478.0
14616,164080.4627041421,157600.0,6480.0
5974,174019.06568214792,180500.0,6481.0
2926,50515.145102008915,57000.0,6485.0
10469,244810.5336943391,251300.0,6489.0
9996,162391.52610556065,155900.0,6492.0
17767,157506.99283831625,164000.0,6493.0
19171,222400.00028974918,215900.0,6500.0
10611,259400.42705693073,265900.0,6500.0
10012,156183.9565091867,162700.0,6516.0
8169,255716.85005213402,249200.0,6517.0
860,276980.98196207325,283500.0,6519.0
3741,217277.82394331286,223800.0,6522.0
14131,131533.35125908366,125000.0,6533.0
7566,111636.01635096519,105100.0,6536.0
19207,163537.39550091128,157000.0,6537.0
3315,103842.7494801131,97300.0,6543.0
13391,126944.99163664028,120400.0,6545.0
11122,229545.9726654422,223000.0,6546.0
4429,147650.84780233708,154200.0,6549.0
16709,146050.98871081206,152600.0,6549.0
20172,218442.9068696843,225000.0,6557.0
1155,97356.52717432805,90800.0,6557.0
13667,85856.62217017787,79300.0,6557.0
13770,185040.27461627312,191600.0,6560.0
16797,246038.6698696171,252600.0,6561.0
10130,274170.9358435262,267600.0,6571.0
6209,195173.4722158081,188600.0,6573.0
13279,122375.54923423653,115800.0,6576.0
7524,110177.45746449579,103600.0,6577.0
20284,178980.49517711886,172400.0,6580.0
15530,154519.9073916453,161100.0,6580.0
19810,149884.36232342653,143300.0,6584.0
10630,201986.8630581979,195400.0,6587.0
19348,238009.8537031687,244600.0,6590.0
7174,128602.8721994895,135200.0,6597.0
9120,110099.99841276818,103500.0,6600.0
4133,180402.87275239575,173800.0,6603.0
4949,118304.75016290834,111700.0,6605.0
1126,80691.30759087339,87300.0,6609.0
2949,55489.58967280449,62100.0,6610.0
19686,57483.82039171984,64100.0,6616.0
2293,89717.20537039539,83100.0,6617.0
16609,169318.51113951643,162700.0,6619.0
11886,107572.7825690253,114200.0,6627.0
4504,123831.03201968083,117200.0,6631.0
6506,194867.18114945904,201500.0,6633.0
8011,226540.97583041003,219900.0,6641.0
3568,241542.98291490512,234900.0,6643.0
4336,198953.51769852056,205600.0,6646.0
9789,203354.31464574224,210000.0,6646.0
12250,101250.64723083685,107900.0,6649.0
18743,69243.20702935668,75900.0,6657.0
13250,172260.7961215102,165600.0,6661.0
10043,147134.81578033534,153800.0,6665.0
6654,181931.50632865343,188600.0,6668.0
14551,278569.81961209985,271900.0,6670.0
9862,211320.06797770597,218000.0,6680.0
4656,177986.2231792342,171300.0,6686.0
9760,204013.28503355267,210700.0,6687.0
18233,189387.7943309194,182700.0,6688.0
15089,167089.74508724618,160400.0,6690.0
15096,145804.30922546115,152500.0,6696.0
11895,75500.62707833451,82200.0,6699.0
541,236095.9085219853,242800.0,6704.0
4938,110204.58027888671,103500.0,6705.0
6974,172313.21406562295,165600.0,6713.0
11836,141284.87754992134,148000.0,6715.0
11134,192915.2104416439,186200.0,6715.0
9558,81316.52313547203,74600.0,6717.0
17180,324379.2828009659,331100.0,6721.0
7863,199778.75672074454,206500.0,6721.0
12939,183078.16300677496,189800.0,6722.0
11397,266673.174461194,273400.0,6727.0
9436,110532.25872161164,103800.0,6732.0
20144,139859.1010431542,146600.0,6741.0
7698,239256.52727454843,246000.0,6743.0
16719,160156.00397384196,166900.0,6744.0
20552,127350.90653627994,120600.0,6751.0
8729,228043.70296357945,234800.0,6756.0
1402,249757.40514703188,243000.0,6757.0
11921,105936.22798145475,112700.0,6764.0
4665,187027.66434301093,193800.0,6772.0
3501,165520.82270885096,172300.0,6779.0
7911,152779.52264388133,146000.0,6780.0
11612,251886.00354534184,245100.0,6786.0
13298,124786.27567719464,118000.0,6786.0
16861,268213.92520103627,275000.0,6786.0
11176,190607.3163726217,197400.0,6793.0
12241,79405.71513351175,86200.0,6794.0
9668,91004.31189920485,97800.0,6796.0
16262,48503.50262345746,55300.0,6796.0
17619,271302.3612452261,278100.0,6798.0
12629,70901.29917981531,77700.0,6799.0
4668,167899.09529575042,161100.0,6799.0
815,193800.1415546767,187000.0,6800.0
11875,111902.3246837518,105100.0,6802.0
17826,278201.56434238446,271400.0,6802.0
2921,76811.87123260373,70000.0,6812.0
7146,171481.1910822398,178300.0,6819.0
18839,87379.89537848713,94200.0,6820.0
2196,158576.83798284805,165400.0,6823.0
13187,114126.35840821324,107300.0,6826.0
5095,106627.00700034312,99800.0,6827.0
11677,196169.62072029395,203000.0,6830.0
7603,117832.96848481195,111000.0,6833.0
15462,142540.07940153236,135700.0,6840.0
3459,162343.76140280237,155500.0,6844.0
8487,165752.30634965497,172600.0,6848.0
601,203042.53612550395,209900.0,6857.0
13669,78943.49453138147,85800.0,6857.0
7182,124843.26240114972,131700.0,6857.0
10923,156639.63302563794,163500.0,6860.0
206,113166.39491811418,106300.0,6866.0
8448,296471.2837173296,289600.0,6871.0
18852,103972.61134771624,97100.0,6873.0
16922,281026.8197515925,287900.0,6873.0
20006,106825.28177703056,113700.0,6875.0
10824,204624.88744063792,211500.0,6875.0
17092,269723.29505242285,276600.0,6877.0
7229,180777.10640629742,173900.0,6877.0
17574,191514.79742938076,198400.0,6885.0
3145,49914.21834585324,56800.0,6886.0
10378,300088.2325643124,293200.0,6888.0
7358,139611.4251131171,146500.0,6889.0
4458,151088.71624579327,144200.0,6889.0
642,211511.45343071042,218400.0,6889.0
15069,143290.94718453503,136400.0,6891.0
4973,126092.76320548495,119200.0,6893.0
3122,43907.03921738922,50800.0,6893.0
12946,154194.4362725265,147300.0,6894.0
1610,259300.0170432281,252400.0,6900.0
20211,296692.9044481577,303600.0,6907.0
19145,128520.25719207776,121600.0,6920.0
902,230125.92515553988,223200.0,6926.0
16519,108730.272074354,101800.0,6930.0
202,119432.25291435281,112500.0,6932.0
11414,343262.2483298505,350200.0,6938.0
5140,104242.09335683612,97300.0,6942.0
15006,168142.5214254764,161200.0,6943.0
19469,105755.05396090826,112700.0,6945.0
18391,312545.35545973014,305600.0,6945.0
19985,81445.8028435721,74500.0,6946.0
10559,232546.9538687918,225600.0,6947.0
7042,182346.6757464818,175400.0,6947.0
1089,53346.193729161954,60300.0,6954.0
19084,218657.41669039533,211700.0,6957.0
3617,166259.22269028472,159300.0,6959.0
11313,173938.07499993534,180900.0,6962.0
3734,209738.1223894495,216700.0,6962.0
1194,79322.13287749479,86300.0,6978.0
7741,202021.2636475219,209000.0,6979.0
2141,81282.41148955247,74300.0,6982.0
15066,119483.06984321412,112500.0,6983.0
9210,116117.1711677725,123100.0,6983.0
10134,223213.4245262288,230200.0,6987.0
16464,127088.52721832861,120100.0,6989.0
18801,80511.07638300816,87500.0,6989.0
4206,201910.44139982178,208900.0,6990.0
15610,266889.63730259624,259900.0,6990.0
12745,136407.84097252687,143400.0,6992.0
17537,190098.85384083277,183100.0,6999.0
18958,112906.78904866904,105900.0,7007.0
1031,61891.84371797787,68900.0,7008.0
7048,141992.37844545668,149000.0,7008.0
3701,181691.8743811414,188700.0,7008.0
10979,226089.38367951097,233100.0,7011.0
19869,98587.99155401188,105600.0,7012.0
7024,173612.59388725838,166600.0,7013.0
6333,325182.89249632513,332200.0,7017.0
3821,214081.47253179882,221100.0,7019.0
11154,248477.14193094522,255500.0,7023.0
7418,151625.62077830074,144600.0,7026.0
20195,196366.86952529527,203400.0,7033.0
14318,96434.43139807339,89400.0,7034.0
11220,150466.09256217437,157500.0,7034.0
2795,87635.87710177258,80600.0,7036.0
5199,87064.44471971155,94100.0,7036.0
965,330162.81685787765,337200.0,7037.0
9907,160247.77266787394,153200.0,7048.0
1392,221150.980033845,228200.0,7049.0
8446,287744.6957352214,294800.0,7055.0
14392,245641.90708269307,252700.0,7058.0
12158,132537.6790767238,139600.0,7062.0
19864,224237.46599691245,231300.0,7063.0
9671,153627.36947353656,160700.0,7073.0
15162,189179.26610221167,182100.0,7079.0
16281,50611.249660668254,57700.0,7089.0
7268,116107.7189792741,123200.0,7092.0
9338,296698.3626357788,289600.0,7098.0
6250,161698.2734508707,154600.0,7098.0
2242,62190.36731869873,69300.0,7110.0
12239,139415.4400673532,132300.0,7115.0
19795,57883.50593429216,65000.0,7116.0
14409,182117.91050096886,175000.0,7118.0
9643,74881.31065412075,82000.0,7119.0
4276,60377.52426066986,67500.0,7122.0
1032,103526.91931704467,96400.0,7127.0
13898,74533.42207851564,67400.0,7133.0
18460,267634.8042091503,260500.0,7135.0
2988,72940.20232075371,65800.0,7140.0
718,198040.6277997321,190900.0,7141.0
16805,239557.5738884026,246700.0,7142.0
18120,251645.14143986098,244500.0,7145.0
20099,72252.45382159727,79400.0,7148.0
11138,190050.96027086658,182900.0,7151.0
20633,91147.70848867524,98300.0,7152.0
10137,209345.25955976715,216500.0,7155.0
16116,260943.05636367714,268100.0,7157.0
6159,180258.82598230138,173100.0,7159.0
12962,129359.1313712715,122200.0,7159.0
19934,81739.17653011827,88900.0,7161.0
11187,203737.83034148213,210900.0,7162.0
968,289734.79031161143,296900.0,7165.0
9520,116365.65319143469,109200.0,7166.0
7841,147829.61514757242,155000.0,7170.0
9536,73527.55119473959,80700.0,7172.0
13838,56926.6254211262,64100.0,7173.0
235,133173.3292978591,126000.0,7173.0
694,163226.0959092446,170400.0,7174.0
12808,62122.79467095932,69300.0,7177.0
14311,90078.16738367197,82900.0,7178.0
10694,234518.73176071228,241700.0,7181.0
11146,198283.11999149097,191100.0,7183.0
8361,196382.90909615066,189200.0,7183.0
19710,109583.61594773486,102400.0,7184.0
7058,160686.7083017336,153500.0,7187.0
4936,114091.09181792114,106900.0,7191.0
16687,186892.25494965957,179700.0,7192.0
7247,171505.3773081795,178700.0,7195.0
15345,110499.99701770756,103300.0,7200.0
7877,190998.15479026444,198200.0,7202.0
5001,106506.68004173413,99300.0,7207.0
11827,178190.73223208758,185400.0,7209.0
14829,116311.12670091522,109100.0,7211.0
5641,263587.26049651386,270800.0,7213.0
19267,171528.35438421462,164300.0,7228.0
11404,266968.69473933114,274200.0,7231.0
1345,154967.8779521287,162200.0,7232.0
6945,185136.22530357767,177900.0,7236.0
12787,63762.27028592967,71000.0,7238.0
20201,241339.72579329798,234100.0,7240.0
19333,248040.08970277774,240800.0,7240.0
16715,181044.54698874202,173800.0,7245.0
17511,231950.73136329086,239200.0,7249.0
16359,98046.80404143955,105300.0,7253.0
18876,95152.9610407076,87900.0,7253.0
3755,185658.05130184127,178400.0,7258.0
10380,203960.8980302998,196700.0,7261.0
8247,169763.03752039064,162500.0,7263.0
13533,112633.88852586108,119900.0,7266.0
9071,90432.21700972138,97700.0,7268.0
996,411531.8621692618,418800.0,7268.0
19593,93471.46835596702,86200.0,7271.0
8280,205873.2821747352,198600.0,7273.0
12334,153676.2154512615,146400.0,7276.0
18956,101478.18865628226,94200.0,7278.0
16035,235881.53440991568,228600.0,7282.0
19540,95582.5532306747,88300.0,7283.0
13518,104212.76531507069,111500.0,7287.0
1664,260888.97137498512,253600.0,7289.0
3143,76190.1321043488,68900.0,7290.0
20541,219209.96819837805,226500.0,7290.0
11727,100891.0516157776,93600.0,7291.0
2841,77092.19259649195,69800.0,7292.0
3990,382194.68308631796,374900.0,7295.0
7365,178996.567709335,171700.0,7297.0
7855,162194.56335669942,169500.0,7305.0
18647,249392.13940295542,256700.0,7308.0
14874,137010.83135186433,129700.0,7311.0
316,62688.31941973069,70000.0,7312.0
6123,127087.25127895811,134400.0,7313.0
921,250818.5442615357,243500.0,7319.0
10323,372671.7046028165,380000.0,7328.0
12768,57869.65369900997,65200.0,7330.0
1474,168232.56893948745,160900.0,7333.0
9812,233040.904329404,225700.0,7341.0
18471,222456.74364133994,229800.0,7343.0
11358,179155.5960745953,186500.0,7344.0
1457,247544.5090527694,240200.0,7345.0
19289,161954.20790429786,169300.0,7346.0
675,219950.16569912713,212600.0,7350.0
16302,159750.77869601845,152400.0,7351.0
7198,141553.77788717515,134200.0,7354.0
10264,267853.79623259,260500.0,7354.0
3807,194744.18462299765,202100.0,7356.0
1462,171641.2285135534,179000.0,7359.0
19505,94939.83833298739,102300.0,7360.0
14399,224064.46916568553,216700.0,7364.0
4397,178175.22555315972,170800.0,7375.0
5134,103676.69215066207,96300.0,7377.0
11880,161711.98993776878,169100.0,7388.0
3696,166994.71952754766,159600.0,7395.0
11217,225396.58701145533,218000.0,7397.0
7299,146802.47321655945,154200.0,7398.0
2868,50201.61115129202,57600.0,7398.0
704,155100.6786321515,162500.0,7399.0
4897,93397.02091544971,100800.0,7403.0
19072,188096.60182901437,195500.0,7403.0
9663,40084.63143773115,47500.0,7415.0
14525,177015.59324716468,169600.0,7416.0
4902,107937.25512728986,100500.0,7437.0
11874,98037.09119472245,90600.0,7437.0
13487,80162.12670115236,87600.0,7438.0
3400,240752.62071791582,248200.0,7447.0
9871,176551.59395396104,169100.0,7452.0
13566,114645.50778986956,122100.0,7454.0
19220,148754.5800464303,141300.0,7455.0
19491,94057.44110340456,86600.0,7457.0
7427,157841.04992164392,165300.0,7459.0
18652,242064.67641926388,234600.0,7465.0
20224,178268.29704638093,170800.0,7468.0
3095,70927.86892217692,78400.0,7472.0
3421,136823.3018236672,144300.0,7477.0
1040,120878.2180167071,113400.0,7478.0
14754,127014.13727615046,134500.0,7486.0
15240,376590.7811294729,369100.0,7491.0
1076,130096.02220465027,122600.0,7496.0
13783,133698.41044682957,126200.0,7498.0
2387,159297.92733166384,151800.0,7498.0
13329,169502.84126075718,162000.0,7503.0
4989,123903.30622587231,116400.0,7503.0
12121,79396.0167528062,86900.0,7504.0
1218,133405.23431466875,125900.0,7505.0
19973,121406.2405879476,113900.0,7506.0
13712,121693.7597335683,129200.0,7506.0
15194,385810.1033977539,378300.0,7510.0
14674,75010.93743513862,67500.0,7511.0
1364,217488.33334399242,225000.0,7512.0
6208,273712.51601571933,266200.0,7513.0
11914,122814.45628207573,115300.0,7514.0
725,156416.54447003256,148900.0,7517.0
8428,221783.24805946724,229300.0,7517.0
17667,170081.62063596485,177600.0,7518.0
18920,225021.04585071013,217500.0,7521.0
8206,161227.84295678377,153700.0,7528.0
14592,190063.49440715997,197600.0,7537.0
19488,99452.63384435826,107000.0,7547.0
226,237247.14940506883,229700.0,7547.0
19383,87150.66017045965,94700.0,7549.0
19277,150749.81824064424,143200.0,7550.0
5154,107554.97908617975,100000.0,7555.0
17005,285645.2087996027,293200.0,7555.0
18239,173738.65429241466,181300.0,7561.0
10896,107437.4810590496,115000.0,7563.0
1093,146763.14081817243,139200.0,7563.0
4837,143968.9466630923,136400.0,7569.0
9894,163668.84843352187,156100.0,7569.0
18666,229269.8498560582,221700.0,7570.0
16217,42427.19064455145,50000.0,7573.0
18960,117978.19709918217,110400.0,7578.0
9462,157888.8431106765,150300.0,7589.0
5139,108990.02019136999,101400.0,7590.0
6539,152996.58523629437,160600.0,7603.0
5918,159304.26169750874,151700.0,7604.0
19280,151408.72944785305,143800.0,7609.0
7462,139591.45286890364,147200.0,7609.0
8554,254812.59602773254,247200.0,7613.0
12108,147914.2250652258,140300.0,7614.0
14025,222415.67165770335,214800.0,7616.0
16768,265183.3839403138,272800.0,7617.0
8152,253618.4869196536,246000.0,7618.0
8476,195619.42567143636,188000.0,7619.0
9550,101756.60403653601,109400.0,7643.0
15164,167743.83173950104,160100.0,7644.0
12770,85645.45248399535,78000.0,7645.0
12656,76454.18494122231,84100.0,7646.0
1354,121554.1567634219,113900.0,7654.0
4827,235455.57422283082,227800.0,7656.0
19012,182040.72918849316,189700.0,7659.0
19520,107260.49118206359,99600.0,7660.0
1863,160361.70472850144,152700.0,7662.0
9278,193929.5202264223,201600.0,7670.0
18812,82624.73490519106,90300.0,7675.0
18802,148877.597300085,141200.0,7678.0
6439,211319.1058129692,219000.0,7681.0
1778,112883.21221689484,105200.0,7683.0
276,215783.81894659536,208100.0,7684.0
1697,280586.71638775273,272900.0,7687.0
1958,120908.4048772569,128600.0,7692.0
12287,83405.21381843113,91100.0,7695.0
18760,135996.2181250467,128300.0,7696.0
6193,213096.59762148425,220800.0,7703.0
19174,335371.604281896,343100.0,7728.0
4312,192265.70805046213,200000.0,7734.0
13137,116635.25453304587,108900.0,7735.0
1145,102437.65778145776,94700.0,7738.0
13076,81860.61092903692,89600.0,7739.0
9589,124939.68818162783,117200.0,7740.0
15371,165446.69726236636,173200.0,7753.0
12105,93845.18541660067,101600.0,7755.0
7532,81542.93189341121,89300.0,7757.0
12865,122067.02271481504,114300.0,7767.0
4914,111570.07709192089,103800.0,7770.0
7528,80428.66869233729,88200.0,7771.0
19178,216171.75515356276,208400.0,7772.0
16810,224626.2265333481,232400.0,7774.0
6825,196825.0738501597,204600.0,7775.0
12094,231377.64534203045,223600.0,7778.0
7340,168221.5585899981,176000.0,7778.0
2231,119689.57799609186,111900.0,7790.0
11184,205405.33320511546,213200.0,7795.0
12456,78698.31656557077,86500.0,7802.0
16203,44886.169072589866,52700.0,7814.0
4562,182814.99897369824,175000.0,7815.0
14750,131415.6854293142,123600.0,7816.0
13066,112216.08714147995,104400.0,7816.0
12989,125183.40659851092,133000.0,7817.0
15433,123483.37266942154,131300.0,7817.0
12869,140821.2783122466,133000.0,7821.0
1463,198528.440245222,190700.0,7828.0
13461,127628.65806163085,119800.0,7829.0
6544,148467.50431701978,156300.0,7832.0
5341,232836.27412288485,225000.0,7836.0
8321,117636.88199792895,109800.0,7837.0
11249,154658.37634545728,162500.0,7842.0
14858,154848.06701884395,147000.0,7848.0
6925,168949.69243017258,176800.0,7850.0
14352,217149.15096146835,225000.0,7851.0
19755,55338.74304493284,63200.0,7861.0
2063,100462.56973528647,92600.0,7863.0
7244,161433.59224359435,169300.0,7866.0
6546,150172.89131915075,142300.0,7873.0
7186,137921.37695354602,145800.0,7879.0
8126,162083.73234546435,154200.0,7884.0
17930,272015.242682293,279900.0,7885.0
1320,98088.0758228082,90200.0,7888.0
11755,342689.37074053544,334800.0,7889.0
11289,244389.5818701837,236500.0,7890.0
17419,136000.53727261984,128100.0,7901.0
14253,94801.6436814788,86900.0,7902.0
20146,178090.2476084432,186000.0,7910.0
11936,123913.2561255222,116000.0,7913.0
16456,115915.19779357675,108000.0,7915.0
2828,134330.01764306333,126400.0,7930.0
4024,213866.17405185412,221800.0,7934.0
7978,170234.93502677756,162300.0,7935.0
9168,457934.51463387,450000.0,7935.0
2491,58056.1214463746,66000.0,7944.0
2384,72047.3073840808,80000.0,7953.0
13295,130753.4142933294,122800.0,7953.0
3795,266345.91737922194,274300.0,7954.0
4881,138655.9417834652,130700.0,7956.0
20044,43943.91895776274,51900.0,7956.0
20591,47542.62101244312,55500.0,7957.0
6792,207159.0964858152,199200.0,7959.0
11715,187158.6226964544,179200.0,7959.0
18032,282532.1541316432,290500.0,7968.0
4784,215223.30183848878,223200.0,7977.0
19312,201519.6814946888,209500.0,7980.0
17425,111283.04116114491,103300.0,7983.0
682,186384.22215330263,178400.0,7984.0
12667,98483.93602106033,90500.0,7984.0
12783,54114.042262538394,62100.0,7986.0
1600,249112.30470800254,257100.0,7988.0
2622,86390.27032944805,78400.0,7990.0
12755,134897.78028898593,126900.0,7998.0
4386,195297.26090711524,203300.0,8003.0
729,188604.5011502945,180600.0,8005.0
17651,196693.10058772436,204700.0,8007.0
19100,223210.13039958064,215200.0,8010.0
13536,130210.88227270887,122200.0,8011.0
9203,96382.57230494008,104400.0,8017.0
7183,114175.19293977151,122200.0,8025.0
15954,262572.0508086457,270600.0,8028.0
12159,153165.75562408712,161200.0,8034.0
10118,275735.2755436763,267700.0,8035.0
15884,217362.9809456226,225400.0,8037.0
10933,170460.99589746987,178500.0,8039.0
14504,179040.25893372513,171000.0,8040.0
11491,240757.5592581306,248800.0,8042.0
3356,74447.15821048495,66400.0,8047.0
296,98647.48004126851,90600.0,8047.0
6673,192150.30942744488,184100.0,8050.0
9735,163757.43759455404,155700.0,8057.0
3121,89760.87751074415,81700.0,8061.0
8001,204733.25892026268,212800.0,8067.0
15026,172271.12546358455,164200.0,8071.0
14534,179273.61363254592,171200.0,8074.0
14418,201877.37013663177,193800.0,8077.0
6549,157719.9453445603,165800.0,8080.0
16476,74817.79103371355,82900.0,8082.0
11991,149083.7018792809,141000.0,8084.0
8198,204387.065429984,196300.0,8087.0
9931,131607.90837531752,139700.0,8092.0
18932,178293.54171312624,170200.0,8094.0
12712,148704.16296940687,156800.0,8096.0
16181,55201.98968200688,63300.0,8098.0
11087,203697.34996322845,211800.0,8103.0
12771,58893.88946436613,67000.0,8106.0
4102,301091.5510498536,309200.0,8108.0
6947,153878.12086260034,162000.0,8122.0
17408,89677.44220776344,97800.0,8123.0
14444,219671.52141351852,227800.0,8128.0
13438,124528.02089823247,116400.0,8128.0
19737,75769.550771393,83900.0,8130.0
11056,228269.4334108124,236400.0,8131.0
20205,211265.86692573078,219400.0,8134.0
17390,116434.55366954755,108300.0,8135.0
761,170048.1389393271,161900.0,8148.0
8017,227748.86667453387,219600.0,8149.0
13273,252050.15337723127,243900.0,8150.0
17654,256349.73517758842,264500.0,8150.0
9266,73151.78100562567,65000.0,8152.0
17863,182257.9626162412,174100.0,8158.0
19236,206236.82819299138,214400.0,8163.0
4481,140433.17002587265,148600.0,8167.0
20192,63167.05955557042,55000.0,8167.0
7504,114969.61560262373,106800.0,8170.0
15895,191127.6902998262,199300.0,8172.0
18807,82124.35677644989,90300.0,8176.0
886,212623.8475948046,220800.0,8176.0
6849,245623.32362055354,253800.0,8177.0
3305,55021.262353496946,63200.0,8179.0
3969,213119.17521510273,221300.0,8181.0
15556,179516.69928859978,187700.0,8183.0
3475,348114.18672747107,356300.0,8186.0
20351,210010.81225809455,218200.0,8189.0
10102,206298.31699367083,198100.0,8198.0
6543,165590.27432091505,173800.0,8210.0
3902,219288.61656992487,227500.0,8211.0
7571,122112.8829994722,113900.0,8213.0
13931,165416.43105104764,157200.0,8216.0
16473,106873.18620554358,115100.0,8227.0
12668,101566.53690889024,109800.0,8233.0
20604,56765.25861870081,65000.0,8235.0
19340,181935.42253657494,173700.0,8235.0
16714,200862.45339936868,209100.0,8238.0
3706,154258.59802528715,162500.0,8241.0
1845,341945.3691792422,333700.0,8245.0
9050,129252.18770002713,137500.0,8248.0
7325,162550.56413523207,170800.0,8249.0
6210,163732.54225467553,172000.0,8267.0
4817,131977.244712086,123700.0,8277.0
4242,430020.31182103546,438300.0,8280.0
20114,94719.61227188742,103000.0,8280.0
10175,169985.41386036022,161700.0,8285.0
10638,235987.70415396866,227700.0,8288.0
13913,58611.2507855233,66900.0,8289.0
11179,179689.21187370032,171400.0,8289.0
14366,255507.95773945056,263800.0,8292.0
2178,82801.69902834756,74500.0,8302.0
8513,223197.3566039197,231500.0,8303.0
14098,111405.86676357983,103100.0,8306.0
2902,72105.53840509627,63800.0,8306.0
14530,199407.2607401344,191100.0,8307.0
4296,166689.5104327156,175000.0,8310.0
18409,287410.16078622214,279100.0,8310.0
12897,111188.51500992308,119500.0,8311.0
16216,53786.70175247034,62100.0,8313.0
4926,92985.3317313554,101300.0,8315.0
19817,57284.120114684425,65600.0,8316.0
14141,133019.2829125435,124700.0,8319.0
10977,222125.00994881272,213800.0,8325.0
11226,234874.8204728054,243200.0,8325.0
13122,151873.95536310878,160200.0,8326.0
10256,195966.16103715095,204300.0,8334.0
7914,128438.14422145422,120100.0,8338.0
17117,148959.09228972095,157300.0,8341.0
12289,64858.01615273216,73200.0,8342.0
5869,222055.11115094338,230400.0,8345.0
215,150052.24691369984,141700.0,8352.0
19344,167747.7126952508,176100.0,8352.0
8156,226552.56807386404,218200.0,8353.0
19731,64345.10898847398,72700.0,8355.0
17624,257058.62010947097,248700.0,8359.0
19206,173158.62508060323,164800.0,8359.0
3373,192882.22958729707,184500.0,8382.0
13342,140716.03297614283,149100.0,8384.0
13119,183314.63448007777,191700.0,8385.0
19900,56211.8436608568,64600.0,8388.0
11422,272989.69930927077,264600.0,8390.0
14825,125397.03545488836,117000.0,8397.0
11669,185802.37013228127,194200.0,8398.0
1030,120109.17689647526,111700.0,8409.0
10429,240989.9043819349,249400.0,8410.0
3352,55688.33869335355,64100.0,8412.0
2910,58487.02176482047,66900.0,8413.0
11803,107718.34875873663,99300.0,8418.0
19732,85580.9355338171,94000.0,8419.0
13412,125818.90612329962,117400.0,8419.0
6243,165320.45202862268,156900.0,8420.0
5903,170221.7962609866,161800.0,8422.0
3890,188375.09309464373,196800.0,8425.0
10981,221173.5263048042,229600.0,8426.0
8433,226727.92221781285,218300.0,8428.0
14761,117234.9238955637,108800.0,8435.0
16611,215336.19709918898,206900.0,8436.0
20628,83962.6865241247,92400.0,8437.0
7203,129057.9720350295,137500.0,8442.0
17548,162142.82718179282,153700.0,8443.0
7805,179953.21649566566,171500.0,8453.0
15132,180953.14397395606,172500.0,8453.0
19489,127142.95099738025,135600.0,8457.0
15517,171943.26291693788,180400.0,8457.0
18744,102258.18654475175,93800.0,8458.0
669,184141.25839469006,192600.0,8459.0
732,187862.42790930066,179400.0,8462.0
17023,427663.4613557373,419200.0,8463.0
677,214168.64402080345,205700.0,8469.0
1294,159629.6301831177,168100.0,8470.0
2032,44127.23581891673,52600.0,8473.0
16767,268520.2764718498,277000.0,8480.0
12162,87618.44516542688,96100.0,8482.0
8205,161181.53909957648,152700.0,8482.0
15465,175418.1622089431,183900.0,8482.0
7922,207017.74224739708,215500.0,8482.0
12290,99690.52282295469,91200.0,8491.0
5086,101492.09064606973,93000.0,8492.0
1303,91504.38588799536,100000.0,8496.0
728,195999.154583261,187500.0,8499.0
7884,186093.591924522,194600.0,8506.0
9843,251791.2432331078,260300.0,8509.0
13919,49511.8775446465,41000.0,8512.0
20390,320516.8652068623,312000.0,8517.0
11561,186218.0740658277,177700.0,8518.0
18798,81721.36627930781,73200.0,8521.0
18592,248523.41319772467,240000.0,8523.0
1140,75271.9356352858,83800.0,8528.0
17790,223731.73704979854,215200.0,8532.0
11973,80064.32882544491,88600.0,8536.0
11062,181862.8847328304,190400.0,8537.0
11152,200237.8230100175,191700.0,8538.0
12823,83359.030589208,91900.0,8541.0
3247,128956.84455309791,137500.0,8543.0
7181,138356.58583385305,146900.0,8543.0
17698,174553.63893118128,183100.0,8546.0
256,108550.16279254685,100000.0,8550.0
3071,61320.92109904502,69900.0,8579.0
8502,206112.66972443514,214700.0,8587.0
2810,44011.985558840184,52600.0,8588.0
11765,187988.77357228752,179400.0,8589.0
1966,86109.23343246011,94700.0,8591.0
17445,181203.0327098152,172600.0,8603.0
19760,50595.77417317912,59200.0,8604.0
3917,183689.66345256398,192300.0,8610.0
17664,249510.27958535572,240900.0,8610.0
15067,147413.65830029914,138800.0,8614.0
3960,173673.1748095359,182300.0,8627.0
4780,177426.55814270285,168800.0,8627.0
4858,132671.21474678448,141300.0,8629.0
6351,228029.71125140897,219400.0,8630.0
4394,191366.3797380877,200000.0,8634.0
4775,146733.90223642054,138100.0,8634.0
11362,188135.75299145764,179500.0,8636.0
2953,54662.582066678675,63300.0,8637.0
7022,163561.70874085592,172200.0,8638.0
17670,207261.45474678837,215900.0,8639.0
7411,151758.44108596578,160400.0,8642.0
7968,168842.6473776552,160200.0,8643.0
16373,88656.37182256841,97300.0,8644.0
10203,153854.9968905333,162500.0,8645.0
14850,120947.13294407679,112300.0,8647.0
